,logFC,AveExpr,t,P.Value,adj.P.Val,B
FBN1,-1.033289195,7.649188954,-4.721373124,4.75E-06,5.67E-05,3.563486373
SAMD12,-0.742425483,5.057027861,-4.720328092,4.77E-06,5.69E-05,3.559131854
LRRC42,0.474780312,7.417661963,4.718940239,4.80E-06,5.72E-05,3.553349991
MKRN2,0.347278592,5.47798009,4.718430509,4.81E-06,5.73E-05,3.551226763
SLC25A16,-0.457496112,6.59041189,-4.715664929,4.87E-06,5.80E-05,3.539710114
ACOT11,0.503847209,3.512072734,4.715237206,4.88E-06,5.80E-05,3.537929423
MS4A2,-0.760799994,3.577354871,-4.71443079,4.89E-06,5.82E-05,3.5345725
TDRD6,0.944676048,3.396694221,4.710173494,4.99E-06,5.93E-05,3.516857739
KBTBD3,-0.431960933,5.314863505,-4.709315017,5.01E-06,5.95E-05,3.513287086
BOC,0.81446282,5.580632514,4.706762024,5.06E-06,6.01E-05,3.502671432
TBRG1,-0.370357702,5.754155876,-4.706317681,5.07E-06,6.02E-05,3.500824257
CCNQ,0.529831079,7.169168009,4.704307091,5.12E-06,6.07E-05,3.492467734
GTF2H4,0.493738623,6.544266473,4.702703326,5.15E-06,6.11E-05,3.485804064
CNIH1,-0.519590305,8.715573552,-4.701610476,5.18E-06,6.13E-05,3.48126426
IFT27,-0.424918154,5.248871842,-4.699684437,5.22E-06,6.18E-05,3.473265304
CXXC4,-0.758795101,4.750600741,-4.69895238,5.24E-06,6.20E-05,3.470225694
CCDC6,-0.514099374,8.049959374,-4.697872753,5.26E-06,6.22E-05,3.465743593
RB1,-0.735461638,5.965582786,-4.696886427,5.28E-06,6.24E-05,3.461649529
TMEM52,0.825640275,4.074021272,4.694886813,5.33E-06,6.30E-05,3.453351538
FOXL1,0.507464187,2.909885786,4.693968363,5.35E-06,6.32E-05,3.449541074
SLC43A3,0.847976832,7.175668989,4.691359199,5.41E-06,6.38E-05,3.438719338
DSTYK,0.402739934,5.793801665,4.691326893,5.41E-06,6.38E-05,3.438585372
NUP205,0.414046841,6.863890504,4.691242929,5.41E-06,6.38E-05,3.438237205
YIPF5,-0.408195291,8.294818831,-4.688867393,5.47E-06,6.44E-05,3.428388712
GFOD1,0.597322322,5.585459833,4.688731602,5.47E-06,6.44E-05,3.427825867
SERINC2,-0.47789951,4.288331678,-4.687077985,5.51E-06,6.49E-05,3.420972747
PPP6C,-0.334115831,7.988907178,-4.686489425,5.53E-06,6.50E-05,3.418534014
SPAST,0.373267541,6.813598922,4.684989854,5.56E-06,6.54E-05,3.412321537
DMRT1,0.94239813,2.695751666,4.684131181,5.58E-06,6.56E-05,3.408764893
MYBBP1A,0.487881657,5.721031574,4.683954176,5.59E-06,6.56E-05,3.408031796
EGLN3,-1.177069754,5.814593387,-4.683742657,5.59E-06,6.56E-05,3.40715578
LILRA3,0.522249427,2.085992028,4.683633308,5.60E-06,6.56E-05,3.406702919
ANKRD26,0.519679559,4.6115253,4.682845734,5.62E-06,6.58E-05,3.403441482
RAF1,0.493644227,7.53612308,4.681405534,5.65E-06,6.62E-05,3.397478547
CDK2AP2,-0.586481384,7.305178952,-4.681172327,5.66E-06,6.62E-05,3.396513118
UBR5-DT,0.52027801,5.693536884,4.678516039,5.72E-06,6.70E-05,3.385519312
CLTC,-0.597684358,6.042517709,-4.678347152,5.73E-06,6.70E-05,3.384820489
AMIGO2,-1.055838614,7.749681961,-4.678046688,5.73E-06,6.70E-05,3.383577271
MCM6,0.524026844,6.391216979,4.677849449,5.74E-06,6.70E-05,3.382761196
CYP3A5,-0.549445679,3.260641731,-4.675879128,5.79E-06,6.76E-05,3.374610496
EHBP1,0.483911103,6.977126107,4.674809348,5.81E-06,6.78E-05,3.370186216
MAT1A,0.657132619,3.154594487,4.674582838,5.82E-06,6.79E-05,3.36924954
BIRC2,0.429763127,9.414857787,4.673711713,5.84E-06,6.81E-05,3.365647553
PRMT5,0.432489811,7.497490667,4.673267382,5.85E-06,6.82E-05,3.363810501
PRTG,-0.54755027,3.905375435,-4.672511079,5.87E-06,6.84E-05,3.360683943
GGA2,0.321462323,5.647370254,4.672149209,5.88E-06,6.84E-05,3.359188112
MRPL27,-0.621707212,9.06521602,-4.669765188,5.94E-06,6.91E-05,3.349335727
BEX2,1.324224267,7.02015917,4.668943197,5.96E-06,6.93E-05,3.345939615
HSD17B4,-0.572167938,5.654345798,-4.668725207,5.97E-06,6.93E-05,3.345039052
TBC1D4,0.605096093,7.394148404,4.667762169,6.00E-06,6.96E-05,3.341060926
ABCB4,-0.617838956,3.362795551,-4.667502659,6.00E-06,6.96E-05,3.339989049
CHAF1B,0.624042026,5.788923852,4.665355929,6.06E-06,7.02E-05,3.331124004
B4GALNT1,0.609669238,4.393215129,4.663894785,6.10E-06,7.07E-05,3.325091943
PPP1R1B,-2.022127786,6.970884011,-4.662830171,6.12E-06,7.09E-05,3.320697806
FAM241B,0.586299896,6.443673391,4.662078339,6.14E-06,7.11E-05,3.317595134
LSM2,0.484626927,7.399610932,4.661592579,6.16E-06,7.12E-05,3.315590698
ASF1A,0.511034755,7.237477645,4.660023592,6.20E-06,7.17E-05,3.309117551
COL24A1,-0.928482609,3.129517731,-4.659892386,6.20E-06,7.17E-05,3.308576313
CORO6,-0.913621087,5.203707408,-4.659867979,6.20E-06,7.17E-05,3.308475633
CYP7B1,0.748110109,4.237276614,4.659192191,6.22E-06,7.18E-05,3.305688139
MATCAP1,-0.478355667,5.854029774,-4.658223638,6.25E-06,7.21E-05,3.301693602
HEATR5A,-0.554292602,7.698525936,-4.655814446,6.31E-06,7.28E-05,3.291760327
UBQLN4,0.362158167,7.521579127,4.655420792,6.32E-06,7.29E-05,3.290137644
JMJD4,0.429204547,5.233743487,4.653893474,6.37E-06,7.33E-05,3.283842894
USP20,-0.605079205,5.896625772,-4.65387997,6.37E-06,7.33E-05,3.283787244
CCL20,1.786078716,3.565997472,4.65379407,6.37E-06,7.33E-05,3.28343326
SAC3D1,0.609045724,7.418167171,4.650434055,6.46E-06,7.43E-05,3.26959105
MSN,0.363076603,5.726624117,4.649691931,6.48E-06,7.45E-05,3.266534782
TDRKH,0.513661887,5.044567483,4.64858624,6.51E-06,7.48E-05,3.261981951
ZNF142,0.401977449,5.882556723,4.64857119,6.51E-06,7.48E-05,3.261919986
F8,0.650477492,6.450926715,4.648289735,6.52E-06,7.48E-05,3.260761194
NMB,0.790125297,6.488298177,4.647619877,6.54E-06,7.50E-05,3.258003515
DLGAP1,0.687555007,3.392635554,4.64615728,6.58E-06,7.54E-05,3.251983347
FLOT2,-0.593816915,6.72588904,-4.645355243,6.60E-06,7.57E-05,3.248682729
LGR6,0.958571812,5.374032313,4.643742015,6.65E-06,7.62E-05,3.242045163
COMT,-0.366369787,6.464357131,-4.642826003,6.68E-06,7.64E-05,3.238277064
RAPGEF4,-0.602488529,4.5163278,-4.642427419,6.69E-06,7.65E-05,3.236637635
TMOD2,0.648383568,4.186844747,4.641384047,6.72E-06,7.68E-05,3.232346627
GNL2,0.425170012,8.098066071,4.63866121,6.80E-06,7.77E-05,3.221152136
MTIF2,0.395090281,8.459276939,4.638409092,6.81E-06,7.77E-05,3.220115853
TPK1,-0.695529387,4.887898982,-4.638000619,6.82E-06,7.78E-05,3.218436998
LOXL4,0.586198984,4.351097071,4.637186877,6.84E-06,7.80E-05,3.2150928
PLCE1,0.548965974,3.997212851,4.636971516,6.85E-06,7.81E-05,3.214207819
TIGD5,0.611743887,5.986095975,4.635112271,6.90E-06,7.86E-05,3.206568964
UBP1,0.490472758,9.158287112,4.634365596,6.93E-06,7.89E-05,3.203501861
NXT1,0.449236751,7.812803077,4.630928472,7.03E-06,8.00E-05,3.18938824
OIP5,0.719454466,6.010613168,4.630345563,7.05E-06,8.01E-05,3.186995495
GLT8D2,-0.943614627,7.164177248,-4.630076762,7.05E-06,8.02E-05,3.185892188
OTUD6B,0.547648237,7.577561225,4.629792417,7.06E-06,8.03E-05,3.184725136
JRK,0.367987297,5.174358787,4.629023585,7.09E-06,8.05E-05,3.18156986
ZSCAN9,-0.527082838,5.538235582,-4.624877641,7.21E-06,8.19E-05,3.164562016
PI15,1.129072486,4.812956266,4.624097542,7.24E-06,8.21E-05,3.161363162
TRPM6,0.422013023,3.005776206,4.621936692,7.31E-06,8.28E-05,3.152504632
DEF8,0.452678561,6.981610604,4.620386975,7.35E-06,8.33E-05,3.146153471
SPIN4,0.659020723,7.175611289,4.619528449,7.38E-06,8.36E-05,3.142635714
ETV1,-0.676115333,4.607532314,-4.618912124,7.40E-06,8.38E-05,3.140110676
SLC30A5,-0.41828981,6.47474278,-4.616020274,7.49E-06,8.48E-05,3.128266506
ZNF626,-0.584698853,5.588255325,-4.615572065,7.51E-06,8.49E-05,3.126431291
PRAME,1.899416074,5.687865185,4.615494288,7.51E-06,8.49E-05,3.126112843
TMEM184B,-0.439292198,7.838642736,-4.61524182,7.52E-06,8.49E-05,3.125079176
PTCHD1,1.152752705,4.33222618,4.614360889,7.55E-06,8.52E-05,3.121472772
MYH14,0.615513063,4.729614906,4.612605754,7.61E-06,8.58E-05,3.114289103
MFHAS1,0.569431372,6.819032031,4.612236691,7.62E-06,8.59E-05,3.112778822
SUV39H1,0.476085525,5.885029616,4.61133289,7.65E-06,8.62E-05,3.109080683
GINS3,0.477977032,5.510487353,4.610001188,7.69E-06,8.66E-05,3.103632708
NCK2,0.494165123,8.551762599,4.608742159,7.73E-06,8.70E-05,3.098483171
PPP1R3D,-0.660286478,5.929745836,-4.608652457,7.74E-06,8.70E-05,3.098116322
KCNIP3,0.381138456,3.252776531,4.607669892,7.77E-06,8.74E-05,3.094098374
CDC45,0.809637606,5.701693209,4.607527005,7.77E-06,8.74E-05,3.093514128
RAP2C,-0.602896754,7.937876143,-4.60705322,7.79E-06,8.75E-05,3.091576994
SLC38A3,0.809698949,3.520653005,4.605886656,7.83E-06,8.79E-05,3.086807997
ANKMY2,-0.554276394,8.096574461,-4.605175533,7.85E-06,8.81E-05,3.083901341
DACT1,-0.999844835,6.081294995,-4.603565576,7.91E-06,8.87E-05,3.077322075
ICAM3,-0.62630227,7.142937605,-4.600797062,8.00E-06,8.97E-05,3.066012452
TMPRSS4,-1.604158481,3.455937367,-4.598983547,8.06E-06,9.03E-05,3.058606974
PPM1F,0.362082724,5.659330392,4.598241696,8.09E-06,9.06E-05,3.055578288
ATOH7,0.451591819,2.777060951,4.597938118,8.10E-06,9.06E-05,3.054339009
ACTN4,0.564175092,8.8894712,4.596487797,8.15E-06,9.11E-05,3.048419335
HAUS7,0.556605698,6.659886929,4.596207042,8.16E-06,9.12E-05,3.047273566
KITLG,-0.671348319,4.24063821,-4.595880574,8.17E-06,9.13E-05,3.04594131
FFAR2,-0.908778501,3.569200298,-4.594723614,8.21E-06,9.17E-05,3.041220566
GATA2,-0.521734786,5.597670064,-4.593133409,8.27E-06,9.23E-05,3.034733574
MINDY3,-0.586918225,5.732641506,-4.592916775,8.27E-06,9.23E-05,3.033849985
MIR3682,0.572006554,5.997800156,4.59137067,8.33E-06,9.29E-05,3.027544816
TSR1,0.361601546,6.818753222,4.588623825,8.43E-06,9.39E-05,3.016347014
PGM2,0.441608405,7.274931947,4.588060468,8.45E-06,9.41E-05,3.014051081
ASPM,0.628032203,5.92251773,4.588039805,8.45E-06,9.41E-05,3.013966874
ITGBL1,-0.892996532,5.712809824,-4.586596403,8.50E-06,9.46E-05,3.008085389
NDUFB9,0.498076119,10.98364597,4.585557339,8.54E-06,9.49E-05,3.003852375
MPHOSPH6,-0.602608243,6.26229752,-4.585505149,8.54E-06,9.49E-05,3.00363978
HGD,-1.036442997,3.648860403,-4.583837572,8.60E-06,9.56E-05,2.99684792
THBS1,-0.903887491,6.485755911,-4.583618565,8.61E-06,9.56E-05,2.995956072
CYSLTR1,-0.746034335,4.644587556,-4.582547987,8.65E-06,9.60E-05,2.991596913
TERF2,0.349155381,4.732338623,4.581782911,8.68E-06,9.62E-05,2.988482176
IDH1,-0.506854766,7.867036111,-4.581136327,8.70E-06,9.65E-05,2.985850161
HYCC2,0.321760073,6.160157394,4.58039568,8.73E-06,9.67E-05,2.982835601
TTC4,0.42070917,6.702450805,4.579821748,8.75E-06,9.69E-05,2.980499867
PLCL1,-0.764359752,4.217931938,-4.579585385,8.76E-06,9.69E-05,2.979538007
CNIH3,-0.822702083,4.283494185,-4.579495578,8.76E-06,9.69E-05,2.979172554
KDELR2,-0.37301494,9.756030567,-4.578888012,8.79E-06,9.71E-05,2.976700328
ODF2,-0.530835905,5.924274684,-4.578753959,8.79E-06,9.71E-05,2.976154891
TFAP2C,0.754932192,6.748676717,4.576758271,8.87E-06,9.79E-05,2.968036301
C4orf46,0.533782905,5.67607666,4.57578174,8.90E-06,9.83E-05,2.964064724
GSS,-0.450278731,8.063425557,-4.575147344,8.93E-06,9.85E-05,2.961484972
PRKD3,0.507764965,5.891171917,4.572601925,9.03E-06,9.95E-05,2.951136943
CCL22,-1.161969025,4.284410395,-4.572095039,9.05E-06,9.97E-05,2.94907681
POLR1G,0.383375281,6.764531263,4.571211042,9.08E-06,1.00E-04,2.945484421
FAM111A,-0.619055484,5.656439171,-4.570324314,9.11E-06,0.000100319,2.941881482
ID4,1.140419793,5.578037852,4.568247293,9.19E-06,0.000101141,2.93344432
MYCT1,-0.422739895,4.304034638,-4.568163459,9.20E-06,0.000101141,2.933103834
TMEM268,-0.567091541,6.89034492,-4.566121085,9.28E-06,0.000101972,2.924810471
PCCA-DT,-0.719479095,5.983156855,-4.565180946,9.32E-06,0.000102328,2.920993877
LOC389831,1.019134371,3.881086422,4.561066507,9.48E-06,0.000104083,2.904298156
LTBP2,-0.716978152,7.433541295,-4.560390587,9.51E-06,0.000104328,2.901556513
TSEN34,0.415233807,8.864977994,4.559662958,9.54E-06,0.000104596,2.898605492
ARHGAP22,0.447497559,3.529201093,4.558786053,9.57E-06,0.000104915,2.895049545
CLDN23,0.648577179,4.066242587,4.558519643,9.58E-06,0.000104915,2.893969334
TMPRSS11E,-0.942580081,3.023310041,-4.558499159,9.58E-06,0.000104915,2.89388628
TARBP2,-0.356598315,6.631390575,-4.558455187,9.59E-06,0.000104915,2.893707989
RGS4,-1.09167898,4.976775439,-4.557989348,9.61E-06,0.000105068,2.891819288
COL11A2,0.640255197,4.726574133,4.556701817,9.66E-06,0.00010559,2.886599908
NHEJ1,0.397818637,6.044903792,4.554786315,9.74E-06,0.000106398,2.878837007
GTF2IRD2,0.589162763,7.195643992,4.55290726,9.82E-06,0.000107196,2.871224315
STK32B,-0.639395132,2.866132286,-4.551118887,9.89E-06,0.000107958,2.863981305
PRICKLE1,0.74089712,6.689524288,4.55088948,9.90E-06,0.000108007,2.863052357
FMOD,-0.842209018,7.659853149,-4.55042628,9.92E-06,0.000108163,2.861176811
F2RL1,-0.786864359,5.276092748,-4.549082456,9.98E-06,0.000108726,2.855736378
SOCS5,0.417522108,7.349035329,4.548744479,9.99E-06,0.000108826,2.854368288
UBR5,0.467168877,7.949759258,4.548417425,1.00E-05,0.00010892,2.853044487
MELTF-AS1,0.496172876,4.46463926,4.547184403,1.01E-05,0.000109435,2.848054319
CMAS,0.42188731,6.733940432,4.545987657,1.01E-05,0.000109901,2.843211986
ACY3,-1.004218844,3.923068672,-4.545938963,1.01E-05,0.000109901,2.843014981
TOMM40,0.40602363,7.270002524,4.545764429,1.01E-05,0.000109926,2.842308862
LMTK3,-0.811055783,5.402748612,-4.544515091,1.02E-05,0.000110403,2.837254996
COSMOC,0.603600074,4.684556893,4.544500003,1.02E-05,0.000110403,2.837193968
COL1A1,-0.69248896,8.915530851,-4.543575959,1.02E-05,0.000110779,2.833456709
MUC1,-1.24917539,8.385033411,-4.542023735,1.03E-05,0.000111454,2.827180146
TOR2A,-0.33165652,4.04393806,-4.539887028,1.04E-05,0.000112411,2.818542939
ECHDC3,0.759926665,7.055640524,4.53936619,1.04E-05,0.000112602,2.816438043
DELE1,-0.295289274,5.452010164,-4.538109469,1.05E-05,0.000113097,2.811359959
WLS,-1.102899009,6.226091283,-4.537971259,1.05E-05,0.000113097,2.810801558
EMC2,0.43694556,9.114543284,4.537964904,1.05E-05,0.000113097,2.810775883
CCNB2,0.381016978,5.116207055,4.537255762,1.05E-05,0.000113379,2.807910985
PQBP1,0.345198872,7.048977702,4.53609043,1.05E-05,0.000113882,2.80320387
AZGP1,-1.969469031,9.8667198,-4.535783368,1.06E-05,0.000113971,2.801963717
VPS13B-DT,0.653491383,5.752785126,4.535162336,1.06E-05,0.000114213,2.799455711
SH3BP4,-0.665574602,5.954436026,-4.533666294,1.07E-05,0.00011488,2.793415139
ATOX1,-0.542018382,8.632628982,-4.533422715,1.07E-05,0.00011494,2.792431789
UBE2S,0.424851914,5.732756783,4.533244538,1.07E-05,0.000114967,2.7917125
UGCG,-0.645702207,8.574061861,-4.531355079,1.08E-05,0.000115832,2.784086236
SMC6,0.361408366,6.399563281,4.530936378,1.08E-05,0.000115978,2.782396607
STEAP3,0.76626699,6.105565574,4.526886607,1.10E-05,0.000117925,2.766060507
ORAI3,-0.538776967,7.164145985,-4.525649226,1.10E-05,0.000118484,2.761071417
RWDD3,0.383835705,6.635300235,4.523668346,1.11E-05,0.00011942,2.753086805
GLCCI1,-0.49283158,5.468198217,-4.523518568,1.11E-05,0.000119434,2.752483188
POLR1H,0.385768861,6.322489155,4.5231546,1.11E-05,0.000119557,2.751016428
SSU72,0.294988725,6.674944592,4.522993054,1.11E-05,0.000119577,2.750365442
FES,0.739012457,4.596097874,4.521666296,1.12E-05,0.000120189,2.745019667
PRUNE1,0.504346165,6.103753626,4.521086961,1.12E-05,0.000120422,2.7426858
KANK4,1.524471765,5.763989826,4.520919374,1.12E-05,0.000120445,2.742010715
GAR1,0.393359814,7.917210952,4.519898681,1.13E-05,0.000120816,2.737899518
CMC2,0.465650803,8.221877975,4.519881001,1.13E-05,0.000120816,2.737828314
FN1,-0.811609629,9.402886486,-4.519829508,1.13E-05,0.000120816,2.737620926
SRBD1,-0.345016855,6.551620336,-4.517991374,1.14E-05,0.000121697,2.730219142
ZCCHC17,0.364441482,7.499944053,4.517805361,1.14E-05,0.00012173,2.729470237
PEX5,0.566437026,5.673764058,4.516813424,1.14E-05,0.000122179,2.725477036
TLCD4,0.958224527,4.622318466,4.51664609,1.14E-05,0.000122203,2.724803473
CD207,0.893855712,3.637099272,4.514626582,1.15E-05,0.000123168,2.716675991
AFF4,-0.356735554,5.225610192,-4.514544746,1.16E-05,0.000123168,2.716346703
FILIP1L,-0.562799027,5.697275548,-4.512212761,1.17E-05,0.000124325,2.706965374
LOC105369228,-0.716723277,5.806386331,-4.511808932,1.17E-05,0.000124473,2.705341204
IVD,-0.398404202,5.574428671,-4.511614242,1.17E-05,0.000124512,2.704558218
ATP6V1E2,0.468903951,5.226300498,4.51124937,1.17E-05,0.00012464,2.703090876
ASPHD1,0.750360988,4.29686802,4.510227629,1.18E-05,0.000125116,2.698982423
DHRS13,-0.883182645,6.69802319,-4.507596756,1.19E-05,0.00012645,2.68840699
IRAG1,-0.794019,5.220495801,-4.506973682,1.19E-05,0.000126718,2.685903104
HOXC10,-1.188893842,7.311514352,-4.505597771,1.20E-05,0.000127318,2.680374846
COMMD3,-0.474531866,9.248125738,-4.50553882,1.20E-05,0.000127318,2.680138017
SPEF1,-0.459841953,4.609623117,-4.50549322,1.20E-05,0.000127318,2.679954826
ULK1,-0.537601144,6.333408092,-4.502482637,1.22E-05,0.000128881,2.66786352
LMF1,0.400087618,4.658078163,4.50234551,1.22E-05,0.00012889,2.667312936
RANBP6,0.517189805,7.671200342,4.501368513,1.22E-05,0.00012928,2.663390523
STAT5A,0.544038183,6.484799138,4.501282318,1.22E-05,0.00012928,2.663044502
SMKR1,0.824018193,4.698643333,4.501267911,1.22E-05,0.00012928,2.66298667
ARNT,0.353164019,5.385620244,4.500990165,1.22E-05,0.000129323,2.661871726
CHPT1,0.782343469,7.135394786,4.500949712,1.22E-05,0.000129323,2.661709344
TMCO6,0.558822123,5.903081274,4.50027628,1.23E-05,0.000129474,2.659006264
LINC01963,-0.695687135,4.305215906,-4.500255185,1.23E-05,0.000129474,2.658921599
HJURP,0.653975703,6.386256207,4.500220921,1.23E-05,0.000129474,2.658784074
CC2D1A,0.43740775,5.010051057,4.500191802,1.23E-05,0.000129474,2.658667203
HOXD1,-0.765775836,4.525739337,-4.499181436,1.23E-05,0.000129961,2.654612374
TGFB3,-0.459352083,4.550844167,-4.499012211,1.23E-05,0.000129988,2.653933303
LRRC46,-0.625150871,4.257020458,-4.497091432,1.24E-05,0.000130979,2.646226997
SUCLG2,-0.453581067,8.397135458,-4.496105452,1.25E-05,0.000131458,2.642272183
COL5A2,-1.110328967,9.701983628,-4.494881767,1.26E-05,0.000132057,2.637364884
PDE7A,0.425826684,5.508998174,4.494788453,1.26E-05,0.000132057,2.636990713
RARB,0.370995442,3.634869803,4.493707726,1.26E-05,0.000132593,2.632657661
GALE,-0.445370483,5.621970178,-4.493561291,1.26E-05,0.000132608,2.632070612
COL12A1,-0.92406155,7.180195233,-4.492406177,1.27E-05,0.000133188,2.627440346
NASP,0.507671558,6.734965674,4.492286419,1.27E-05,0.000133188,2.626960352
PPEF1,-0.877946105,4.428310231,-4.491984592,1.27E-05,0.00013329,2.625750661
STMN1,0.451158781,5.519580371,4.491726978,1.27E-05,0.000133313,2.624718225
NUP155,0.515108611,6.947079983,4.491703979,1.27E-05,0.000133313,2.624626055
CEP170B,-0.440208229,7.347580366,-4.490912098,1.28E-05,0.000133692,2.621452744
GABBR2,0.968058382,4.064447555,4.488707697,1.29E-05,0.000134871,2.612621373
RIPK3,-0.571998458,5.655693753,-4.487598685,1.29E-05,0.000135395,2.6081797
RAI2,-0.885550218,5.375455462,-4.487548052,1.29E-05,0.000135395,2.60797693
CCDC80,-1.064206713,6.684908505,-4.487075411,1.30E-05,0.000135584,2.606084249
ACTL6A,0.485482072,8.359637881,4.486977865,1.30E-05,0.000135584,2.605693649
LYRM9,-0.57504373,5.673592432,-4.486670678,1.30E-05,0.000135692,2.60446363
MYL6,-0.277415812,9.473685551,-4.485950335,1.30E-05,0.000136036,2.601579544
S100A7A,-1.839632416,4.003246099,-4.48162349,1.33E-05,0.000138466,2.584263592
ZNF446,-0.461295371,5.460772697,-4.481108484,1.33E-05,0.000138697,2.582203429
ZC4H2,0.659642028,4.078812701,4.48072836,1.33E-05,0.000138849,2.580682951
DHRS11,0.794962653,5.805138005,4.480224697,1.33E-05,0.00013902,2.578668482
ACTR1A,-0.379041338,7.475752098,-4.480198127,1.34E-05,0.00013902,2.578562217
DKFZP586I1420,-0.574902673,8.569114872,-4.47831797,1.35E-05,0.000140045,2.571043897
F7,-0.591006146,4.397488442,-4.478213953,1.35E-05,0.000140045,2.570628031
LINC01644,-0.779296944,3.55172857,-4.477917995,1.35E-05,0.000140149,2.569444811
NUP35,0.404298159,8.213764728,4.474714413,1.37E-05,0.000141978,2.556641097
DMRT2,0.626348408,3.250995126,4.471137258,1.39E-05,0.000144056,2.542352927
SERTAD2,0.447017158,8.622827928,4.470460166,1.39E-05,0.000144363,2.539649451
PIF1,0.475083364,3.857073182,4.470392427,1.39E-05,0.000144363,2.539379004
CCDC159,-0.747597389,4.166017005,-4.470192939,1.39E-05,0.000144412,2.538582563
CDS1,-0.53710228,6.354421859,-4.469694534,1.40E-05,0.000144643,2.536592851
MSTO1,0.441884025,6.578854036,4.469192718,1.40E-05,0.000144876,2.534589693
GNA15,0.729122557,6.121383179,4.467991394,1.41E-05,0.000145536,2.529794959
CYP4V2,0.471330335,3.545961666,4.467129919,1.41E-05,0.000145991,2.526357266
RBM6,-0.402079545,7.321789153,-4.465243777,1.42E-05,0.000147078,2.518832505
AKR7A3,-0.784000694,6.822441323,-4.464617025,1.43E-05,0.000147392,2.516332636
WNK1,0.38908939,6.06491838,4.463843277,1.43E-05,0.000147797,2.513246845
ASPN,-1.362852805,7.610073061,-4.462808662,1.44E-05,0.000148367,2.50912135
PRKAG1,-0.490797524,7.776365328,-4.462562526,1.44E-05,0.000148446,2.508140003
MLLT10,0.377006281,5.877538566,4.461332186,1.45E-05,0.00014914,2.503235266
GRP,-1.301964198,5.222103438,-4.460050135,1.45E-05,0.00014987,2.498125531
GSTZ1,-0.635047252,6.353771719,-4.459551151,1.46E-05,0.000150109,2.496137098
SGO1,0.445660078,4.782306589,4.45938917,1.46E-05,0.000150137,2.495491648
LRRFIP2,0.423646645,5.183754988,4.458631671,1.46E-05,0.00015054,2.49247347
NDN,-0.862260512,6.529525242,-4.458354163,1.46E-05,0.00015064,2.491367868
PIAS2,0.340646948,4.573175758,4.458166584,1.46E-05,0.000150684,2.490620579
RABEP1,-0.46645687,6.743619673,-4.457870995,1.47E-05,0.000150769,2.48944304
SMCHD1,0.481959885,5.956402231,4.45779672,1.47E-05,0.000150769,2.489147161
PMF1,0.445296946,7.61230113,4.45649523,1.47E-05,0.000151479,2.483963232
ADGRA3,0.5223046,5.403350712,4.456439996,1.48E-05,0.000151479,2.483743256
CHFR,-0.322178206,5.822529216,-4.455888581,1.48E-05,0.000151739,2.481547314
CLGN,-1.499246477,5.257403981,-4.455795187,1.48E-05,0.000151739,2.481175403
STRADB,-0.49330834,7.168076046,-4.455668062,1.48E-05,0.000151745,2.480669184
SOX11,-1.383965302,5.853305619,-4.4551873,1.48E-05,0.000151976,2.478754861
RAB31,-0.721419826,9.380019514,-4.454028527,1.49E-05,0.000152641,2.474141473
CTSO,-0.585684215,7.711569304,-4.453315117,1.49E-05,0.000153022,2.47130167
AURKA,0.53028838,6.047089742,4.451688558,1.50E-05,0.000153992,2.464828336
PIERCE1,-0.717987117,4.811017745,-4.450145502,1.51E-05,0.000154914,2.458689067
MYNN,0.333746094,4.852905894,4.449864464,1.52E-05,0.00015502,2.457571099
HROB,0.666021026,4.09039804,4.447442397,1.53E-05,0.000156523,2.447938463
FANCI,0.550098426,6.379838052,4.44706689,1.53E-05,0.000156692,2.446445433
MAK16,0.482389289,7.591988106,4.446239284,1.54E-05,0.000157158,2.443155195
MAGEF1,0.458396414,8.21223335,4.44578443,1.54E-05,0.00015738,2.441347082
FMO2,0.959111249,6.282645909,4.445180657,1.55E-05,0.000157701,2.43894722
KIF20A,0.659894338,6.96550787,4.444224295,1.55E-05,0.000158255,2.435146428
RRP1,0.363397811,6.285781484,4.44344462,1.56E-05,0.000158694,2.432048311
DBF4B,0.40911724,3.723623256,4.443321714,1.56E-05,0.000158698,2.431559974
