"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulation"
"C2",1.13910171668119,4.8461091611772,6.2964441784774,2.33420982168699e-09,3.56206579460518e-08,10.6949034043052,"Upregulated"
"FAM184A",1.13889628909143,4.30528117857915,5.23755769149262,4.58462184783121e-07,3.94171432311469e-06,5.56603374744665,"Upregulated"
"RPA4",1.13853413279094,4.34157627235493,5.69972078009986,4.9349012442048e-08,5.4377961565973e-07,7.72524810362082,"Upregulated"
"MST1",1.13690168148249,5.75955706347563,5.62629301504803,7.08951746797069e-08,7.53283849391577e-07,7.37363317643183,"Upregulated"
"LOC154761",1.13655451674052,5.90292371919406,4.88822049106689,2.2716632720573e-06,1.60996496451729e-05,4.02281282391555,"Upregulated"
"EEIG2",1.13434204383496,7.5088285636545,5.40077377918677,2.11626309763867e-07,1.9968275783023e-06,6.31373693433515,"Upregulated"
"TRA2A",1.13280956934302,6.99392518833816,7.47011796972525,3.53230939084918e-12,1.04143087776949e-10,17.0497169063168,"Upregulated"
"S1PR1",1.13224522436007,5.50710689273259,5.98460609292864,1.17688411613275e-08,1.50564492177647e-07,9.11866613397085,"Upregulated"
"FUT4",1.13073305933027,4.93715561678773,5.07135258895964,9.90964746278579e-07,7.73703345603474e-06,4.82191903434402,"Upregulated"
"MMP19",1.13006865343777,5.19505873202437,7.39453595540261,5.45997539466768e-12,1.53372993036448e-10,16.6224346028299,"Upregulated"
"TAPT1-AS1",1.12829074436381,6.1180278092926,6.31903981790144,2.0720757546851e-09,3.20711060336204e-08,10.8111023241691,"Upregulated"
"INSR",1.12806427097974,6.02225474825241,6.68888729005676,2.84787925357928e-10,5.34041501470745e-09,12.7493499087393,"Upregulated"
"MMP11",1.12638311546276,5.15171236691526,5.48875991626999,1.38602830324756e-07,1.36860432315455e-06,6.72361403407301,"Upregulated"
"ANKRD44-IT1",1.12569925912608,3.24718884195251,5.01652315591087,1.27315002138476e-06,9.66470375460384e-06,4.58035331837213,"Upregulated"
"PMP22",1.12275625251911,5.91983732108096,6.10728015738922,6.2648182310772e-09,8.62659828140411e-08,9.73255619899017,"Upregulated"
"ACTR3B",1.12154753937176,6.37731342875045,5.07619226975508,9.69201439891569e-07,7.60132930344499e-06,4.84333557111292,"Upregulated"
"GOLGA4",1.12025351908824,8.35994446427894,9.79985931349633,2.19579124778552e-18,1.80653734476899e-16,31.1205268806751,"Upregulated"
"RBM5",1.11907909767424,7.29276536324355,9.49325692413097,1.55613026346333e-17,1.15269933928788e-15,29.1884257668175,"Upregulated"
"KLRD1",1.11800615949228,4.13419521379766,4.94400878807452,1.76829240044317e-06,1.29465375713066e-05,4.26390093444386,"Upregulated"
"TRPC6",1.11554895581433,3.40872977064964,5.82052709526024,2.70152467505907e-08,3.18235631643206e-07,8.31052673654595,"Upregulated"
"ANKRD44",1.11462659889855,4.39291726027722,6.53775964879558,6.45780799036522e-10,1.11366423628378e-08,11.9492178736136,"Upregulated"
"DAPP1",1.10895861898179,6.12150865984051,6.04096963680979,8.8174548151473e-09,1.16235162746859e-07,9.39970892189932,"Upregulated"
"CDC42-IT1",1.10799732711861,5.73317552674423,5.34213837271922,2.79877813233234e-07,2.54952152404804e-06,6.04321937267258,"Upregulated"
"MAGED1",1.10765314251783,10.1157538995099,5.57621097205787,9.06105322012947e-08,9.39740023801668e-07,7.13562819980889,"Upregulated"
"PDE7A",1.10589694515658,5.50899817379355,8.16323197227304,5.91903515676562e-14,2.46409433576153e-12,21.0671125959649,"Upregulated"
"TNFRSF14",1.10339781608191,6.76310732795393,7.53350531383407,2.44748412266861e-12,7.48081967890558e-11,17.4097889648595,"Upregulated"
"CYBA",1.10257941766601,6.48171426252222,5.54435197362825,1.05839150836048e-07,1.08045214548913e-06,6.98499892592988,"Upregulated"
"TEK",1.10173017671865,3.93671876366218,6.88624613297096,9.62586098061869e-11,2.01571726671608e-09,13.810455509081,"Upregulated"
"RESF1",1.10017658853508,7.09161810150143,5.51474769911174,1.22212176929704e-07,1.22823024140428e-06,6.84557339802868,"Upregulated"
"ZNF573",1.09978954655835,6.97924334077278,6.34211105861548,1.83429939666643e-09,2.8707475144069e-08,10.9300170535635,"Upregulated"
"SORBS1",1.09704750463948,5.46361278597526,7.04122613217642,4.05837809697043e-11,9.50226547676486e-10,14.656093565089,"Upregulated"
"N4BP2L2",1.0969131697747,7.27089183711395,8.39253879141616,1.478150648665e-14,6.99266039817316e-13,22.4321454975914,"Upregulated"
"FAM78A",1.09607962178581,5.48363883053305,5.23526966149736,4.63405434666671e-07,3.97272822182321e-06,5.55567052386541,"Upregulated"
"GPR137B",1.09605978098533,8.01662800733309,5.23722475206087,4.59178292670536e-07,3.94461253072109e-06,5.56452555225068,"Upregulated"
"TASOR2",1.09548179278354,6.30015050552809,6.48935066935519,8.37535437056244e-10,1.39914126182389e-08,11.6952649142272,"Upregulated"
"TIE1",1.09487893488108,3.79822499530851,7.80717242373116,4.9373340408044e-13,1.73599000100243e-11,18.9818303100135,"Upregulated"
"BMS1P1",1.09078907588944,5.78726126461721,5.32993790947047,2.96563756046026e-07,2.68857777965942e-06,5.98719891345874,"Upregulated"
"SHANK3",1.08949720611837,4.8729481323427,5.43805678953852,1.76980512920056e-07,1.7015470560882e-06,6.48684192228677,"Upregulated"
"GUSBP11",1.08553500974308,5.3347096788469,8.84699484711462,9.0414594164342e-16,5.1280102929994e-14,25.1836456406734,"Upregulated"
"IKZF1",1.08429882752082,4.12612077379985,7.2589397224243,1.18603339428652e-11,3.14487708306674e-10,15.8616306079241,"Upregulated"
"RUFY3",1.0841222237245,6.60913892419317,8.94463742793688,4.92514351504051e-16,2.92070832665436e-14,25.7822115088939,"Upregulated"
"PDPN",1.08206290597079,4.47500818798248,5.63650584075017,6.74234879316528e-08,7.20071781065856e-07,7.4223492053796,"Upregulated"
"MBTD1",1.07908286092642,6.66768161621387,5.45242492140043,1.65161724557014e-07,1.59974001705642e-06,6.55377947250954,"Upregulated"
"FKBP11",1.07811016698708,7.35437495262434,6.26365361456707,2.77345835203923e-09,4.15619406750875e-08,10.5267447137332,"Upregulated"
"TARBP1",1.07704524253593,8.04524723524707,5.95897845169582,1.34124479347944e-08,1.69321420589728e-07,8.9914558823557,"Upregulated"
"ABCA1",1.06820310347336,5.24639961983432,7.02122965566464,4.53938727021504e-11,1.04927587777374e-09,14.546387648511,"Upregulated"
"UGP2",1.06656216751591,8.12824082832003,7.601275096589,1.65062614433246e-12,5.23746695034757e-11,17.7964695103756,"Upregulated"
"TMC8",1.06562471520284,4.6711613633621,5.4745035751481,1.48485685265853e-07,1.45941038687883e-06,6.65688274152663,"Upregulated"
"LOC100289333",1.06417033326414,8.28627753729234,10.4244055332193,3.8661265869005e-20,3.88760506793883e-18,35.1084870084797,"Upregulated"
"GPR155",1.0629442099255,4.97425139417165,5.67942071962841,5.45640933890481e-08,5.95257654031989e-07,7.62772481892332,"Upregulated"
"RPS2P45",1.06107498585138,3.49121547727072,5.20382428874757,5.36826820627152e-07,4.5395026460535e-06,5.41357977319628,"Upregulated"
"NPIPA1",1.06088110288493,10.1937015740911,7.1048443809234,2.83863001389225e-11,6.93498635436234e-10,15.0062753164749,"Upregulated"
"PLXDC1",1.06083399904146,5.85131201690299,7.24988706489585,1.24875595471911e-11,3.29440496799471e-10,15.8111058311495,"Upregulated"
"MIR30DHG",1.06079026270953,4.64861736402004,4.8630681497996,2.54163156992782e-06,1.7723303560485e-05,3.91479770522278,"Upregulated"
"RAB42",1.06071259319013,6.23451453929194,5.95895671319656,1.34139333438607e-08,1.69321420589728e-07,8.99134813056668,"Upregulated"
"LPAR6",1.05902104426437,5.08698764834573,6.97020365591098,6.03663179772976e-11,1.33957879392052e-09,14.26724117776,"Upregulated"
"TAF15",1.0562830476269,7.15955902370957,6.91117691095551,8.38306135825779e-11,1.79639855957396e-09,13.9457659635653,"Upregulated"
"TMEM131L",1.05603523098493,5.75240587262261,5.60397737426587,7.9099639433938e-08,8.31925372002503e-07,7.26739941552828,"Upregulated"
"LDLRAD4",1.05572103524391,5.30568416360924,6.69498345707933,2.75475846281925e-10,5.20801974601115e-09,12.7818546237512,"Upregulated"
"METTL3",1.05548134651328,7.21585013195055,8.0466168502285,1.19112452938866e-13,4.61699386950187e-12,20.379404296165,"Upregulated"
"TMEM273",1.05475850238649,4.9760056217531,6.87952365353177,9.99098431039428e-11,2.08379096614085e-09,13.7740176433192,"Upregulated"
"ARHGEF1",1.05165521384461,6.62615127760532,9.19615867670276,1.01908853880265e-16,6.71276200480289e-15,27.3351104634521,"Upregulated"
"KIAA1755",1.05132768314834,3.62314155484851,5.27897502040841,3.77361582608717e-07,3.32407166398665e-06,5.75419609964711,"Upregulated"
"MYLK",1.05102431220794,5.45497365540319,5.11214169495217,8.21449989012564e-07,6.5814016633166e-06,5.00289372859218,"Upregulated"
"TSHZ3",1.05101545352954,6.13702051739877,5.06082144817268,1.03997338145483e-06,8.05921293186234e-06,4.77536924748432,"Upregulated"
"RNU6-501P",1.04883621975254,4.21808189919405,5.19313179917695,5.64279545470081e-07,4.75140725686073e-06,5.36540696640597,"Upregulated"
"HNMT",1.04749813386361,5.30676346063373,7.09541246397862,2.99344266176024e-11,7.24517546564412e-10,14.9542477065475,"Upregulated"
"ARHGAP25",1.04700518525246,4.65719883879036,6.06097402435669,7.95550149731995e-09,1.06422727292233e-07,9.49987147218816,"Upregulated"
"MAPK13",1.04617560593036,7.30066996619052,4.91842920977998,1.98399848918917e-06,1.42747765476919e-05,4.15310182684332,"Upregulated"
"GAPT",1.04492922563029,4.60154115272191,5.20149183835366,5.42702316770334e-07,4.58269725094301e-06,5.40306520453785,"Upregulated"
"XPO1",1.04456258612293,9.17881405224833,11.1346570257078,3.66449527141887e-22,4.76727931716149e-20,39.7108749039533,"Upregulated"
"NUP153",1.04449028994464,7.36675808031155,9.6228841518926,6.81469194749458e-18,5.21677596310744e-16,30.0030014617324,"Upregulated"
"CTLA4",1.04341457457946,3.90314439554857,5.59574753648241,8.23536345024972e-08,8.6183554659099e-07,7.22829541217723,"Upregulated"
"LMBRD1",1.0422803804258,6.80764354035514,7.02220584735028,4.51465097285651e-11,1.04646391982192e-09,14.5517392329597,"Upregulated"
"KCNE3",1.03946744897956,4.2273610156455,6.35170567438663,1.7435032769589e-09,2.74931975074996e-08,10.979550022641,"Upregulated"
"DENND11",1.0383229386906,7.66285037950612,5.88527571164178,1.94960030393436e-08,2.36210304577379e-07,8.62763716236829,"Upregulated"
"RASAL3",1.03710176993713,5.16069979941538,5.69471225647944,5.05885110216091e-08,5.55966133534737e-07,7.70116445691035,"Upregulated"
"ZNF785",1.03695674997848,5.79756414360694,7.30420077982997,9.16194454408654e-12,2.47348736297226e-10,16.1147487785392,"Upregulated"
"DMXL2",1.03678679533539,6.44218061922139,6.44830663448688,1.04319305806647e-09,1.71934949322077e-08,11.480855138711,"Upregulated"
"IL6R",1.03579498395777,4.85757245136245,5.07500155103378,9.7451248308298e-07,7.63148131503846e-06,4.83806499711501,"Upregulated"
"MYCT1",1.03551981194691,4.30403463811597,7.82524436017233,4.43790181797891e-13,1.57100214866039e-11,19.0866100358325,"Upregulated"
"HLA-E",1.03514797300998,9.94546424108414,6.18106959521781,4.27153197535308e-09,6.11078612144153e-08,10.1057111015225,"Upregulated"
"ZNF302",1.03410714309089,7.35248776819482,6.29457582512851,2.35728846299723e-09,3.58676603488942e-08,10.6853070803996,"Upregulated"
"PCF11-AS1",1.03156325373221,4.83827030783018,4.98542743457843,1.46634488202435e-06,1.09949455040839e-05,4.44422723698258,"Upregulated"
"STAT5A",1.03122700070118,6.48479913807506,5.96667307197856,1.28966668648109e-08,1.63685439506731e-07,9.02961238144011,"Upregulated"
"TRMT10B",1.03116916920933,5.2518289706024,6.84571749897622,1.2044484810985e-10,2.48223714198666e-09,13.5910889139512,"Upregulated"
"SH2D3C",1.02909599288064,4.28117302293318,6.96162524598282,6.33228169432073e-11,1.39325880572814e-09,14.2204244678007,"Upregulated"
"ZNF207",1.02895399345077,7.53530910622327,7.17014141336328,1.96342736921624e-11,4.95762203972698e-10,15.3675044916794,"Upregulated"
"RUSC1-AS1",1.02668621444574,6.31516581245655,7.19495643807725,1.70598849231994e-11,4.36779218544151e-10,15.5052575156604,"Upregulated"
"ZNF767P",1.02540420928655,6.65061901365452,7.12134719825153,2.58653970046359e-11,6.37900756696087e-10,15.0973986990707,"Upregulated"
"MYO15B",1.02526354527333,5.50012480373295,6.06020190630014,7.98718229505463e-09,1.0670937064927e-07,9.4960014348573,"Upregulated"
"FCN1",1.02337992889284,3.56859847495082,6.06678263096462,7.72108616299252e-09,1.03553098249156e-07,9.52899590436285,"Upregulated"
"STOX2",1.01912502842714,4.41426023717487,5.00780521393558,1.32467018881644e-06,1.00156229495875e-05,4.5421251766444,"Upregulated"
"ARMCX3",1.01570619965132,8.55802913769227,5.19793011558704,5.51795198440817e-07,4.65759004685548e-06,5.38701580523082,"Upregulated"
"GXYLT1",1.0145848941131,6.15228260853878,7.55688767179269,2.13687355074045e-12,6.58948488276482e-11,17.5430052778084,"Upregulated"
"MAFB",1.01370933507318,9.16510547188521,5.18099587522273,5.97093153702543e-07,5.00745124670364e-06,5.31081917659923,"Upregulated"
"LRP6",1.01257472122279,6.79883754389489,5.46964195350643,1.52010494022264e-07,1.48758741564336e-06,6.63415449421143,"Upregulated"
"ITGA1",1.01226714585382,5.04999061598645,6.08202362045222,7.13773935505541e-09,9.66636595156008e-08,9.60550099845448,"Upregulated"
"SAT1",1.00958789323885,10.3352309619803,5.13331458599331,7.4492642199431e-07,6.03802315958394e-06,5.09725795239421,"Upregulated"
"ACSL4",1.00865536317968,5.2165354130115,5.11046118282503,8.27840627782138e-07,6.62750102587892e-06,4.99541632276534,"Upregulated"
"AHSA2P",1.00857007846803,6.73595924414223,6.93081928883482,7.51655610197702e-11,1.61963887435457e-09,14.0525707445628,"Upregulated"
"SCARF1",1.00632446144513,4.93383157693422,8.91338247818523,5.9838273003006e-16,3.46945307119101e-14,25.59034442858,"Upregulated"
"SESTD1",1.00359449216212,7.62120355873702,5.16904906640913,6.31203716490554e-07,5.25540214350035e-06,5.25717372196019,"Upregulated"
"WAS",1.00266804102042,5.57504752845268,7.24507537472149,1.28341651758155e-11,3.3645232762544e-10,15.7842645992955,"Upregulated"
"EOLA1-DT",1.00213729718278,3.93242905364945,4.94454922806826,1.76398964805002e-06,1.29195793540327e-05,4.2662465631196,"Upregulated"
